commit_hash,timestamp,node_version,node_version_source,pm_version,pm_version_source
b4fc230f0f843ed0cd6969d950c7b87de5a514df,1580309381,12,.nvmrc,npm,default (npm)
23192423c08c15383adc109ddedb649a340f3436,1580311190,12,.nvmrc,npm,default (npm)
5a3f4a695bb718314113cb343e236b9c84b30e14,1580378328,8,.nvmrc,npm,default (npm)
20448ce793930776160ff04fa19a4c9cb76a7667,1580397545,8,.nvmrc,npm,default (npm)
4bcf32c97b7a54e22de17b557dc28e30afbcdc2d,1580399634,8,.nvmrc,npm,default (npm)
a42c353aaf06a378c925d96dbc6489be0737f0c3,1580734998,11,node_releases.json (12 months offset),npm,default (npm)
c6085429caf51f89f6c4f6343bd5083c8ae09b96,1580735018,11,node_releases.json (12 months offset),npm,default (npm)
78ae241eb5f714245ccd8787f72b8028737a6291,1580745679,11,node_releases.json (12 months offset),npm,default (npm)
a2248b479d01104a2d7979c7dcfe937184d32a6f,1580911249,12,.nvmrc,npm,default (npm)
e60f015d32dd34530bccfcf7f4822782d5e519c3,1581076284,11,node_releases.json (12 months offset),npm,default (npm)
c7073e2ec0902e56f0ddec1126954dc68d835ab1,1581427498,11,node_releases.json (12 months offset),npm,default (npm)
8fac4368f8391e03deaa5c24dc8b2f35ec856d3f,1582039016,12,.nvmrc,npm,default (npm)
ece0aa60f05c2c687a23f9219d62ace0d5b866f9,1582101956,12,.nvmrc,npm,default (npm)
4840eed9e2605e059bf8030e0d24dd7133a7bedc,1582289961,11,node_releases.json (12 months offset),npm,default (npm)
bbc8b25eaa23a2d5bf7006b19d1305480992198d,1582290404,11,node_releases.json (12 months offset),npm,default (npm)
381cda05c9c51dc9d3245a6d926e3c919245b723,1582639167,12,.nvmrc,npm,default (npm)
a3921974ab971f757fa01f3ac978461928bccd50,1582643789,12,.nvmrc,npm,default (npm)
8d65ed93842768da711622568129e898d74f241d,1582644684,12,.nvmrc,npm,default (npm)
6dfc27cf979140d7876bb78694c32e9ea4ba6904,1582645463,12,.nvmrc,npm,default (npm)
933d9ffb3c0a396a047eeb4b44733b17aa31d081,1582646482,12,.nvmrc,npm,default (npm)
e768cb4f81fb386c850531c7d041e2338c7c8872,1583230818,11,node_releases.json (12 months offset),npm,default (npm)
8552221eff17a4ae5ba9c454054b0eb6e002934d,1583419494,12,.nvmrc,npm,default (npm)
b331cef9d8bc8683dd988daf40c5dc077f708548,1583489493,12,.nvmrc,npm,default (npm)
176fdca5e6fbd817a338096a263e1576ab5da2fb,1583489510,8,.nvmrc,npm,default (npm)
f4a76c74f925f44862b3c196ca97e2560d8babe3,1583938601,12,.nvmrc,npm,default (npm)
17c2207909f34a5db89d98d1bee33500812a7db7,1584103244,12,.nvmrc,npm,default (npm)
95bc47c099149aee6693c2f76206c43e18ef3c40,1584365765,12,.nvmrc,npm,default (npm)
9787154e1d50920b376a87d0459287ecd6988a47,1584525614,8,.nvmrc,npm,default (npm)
68ceb381cf74d38a34605cd8a33b22732ac5c6f0,1584526917,8,.nvmrc,npm,default (npm)
5b4a623b1ee4177b845074470b1cedf6da322150,1584529786,8,.nvmrc,npm,default (npm)
7d39cbe7fc93d0d71a23abdc7b3b20d7984ad0e4,1584612845,12,.nvmrc,npm,default (npm)
4953324ac8a3af4c6a8be411ca9e7cc673ee6561,1584978965,12,.nvmrc,npm,default (npm)
9a06d19114ad9c4bd20a20006519ba5a775b6673,1585324733,8,.nvmrc,npm,default (npm)
d50705dd1f223c1504000506d15a37851c1938d2,1585328129,12,.nvmrc,npm,default (npm)
985eb29de9def1e00831159d9a73841fb5990d60,1585574103,8,.nvmrc,npm,default (npm)
d540a5d4944ed4a5bdd4321ed5a25d2b5cecb043,1585575209,12,.nvmrc,npm,default (npm)
e511f0b31d5967adc5679fe145da93d4408039d3,1585575219,12,.nvmrc,npm,default (npm)
1a6dc518763132eb3223c078cb38841bca83b602,1585587560,12,.nvmrc,npm,default (npm)
7ec38f394fc25ec17e6472a14a702455a46bc9f0,1586336746,12,.nvmrc,npm,default (npm)
66f3998075ef9a3a59fa09b33618a72e5630daa5,1586349745,12,.nvmrc,npm,default (npm)
bae6ed2875b03a8a43c576085a19f2ceb43ba1f2,1586351938,12,.nvmrc,npm,default (npm)
